DATE,absacc,acc,age,agr,bm,bm_ia,cashdebt,cashpr,cfp,cfp_ia,chatoia,chcsho,chempia,chinv,chpmia,convind,currat,depr,divi,divo,dy,egr,ep,gma,grcapx,grltnoa,herf,hire,invest,lev,lgr,mve_ia,operprof,orgcap,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,pctacc,ps,quick,rd,rd_mve,rd_sale,realestate,roic,salecash,saleinv,salerec,secured,securedind,sgr,sin,sp,tang,tb,aeavol,cash,chtx,cinvest,ear,ms,nincr,roaq,roavol,roeq,rsup,stdacc,stdcf,baspread,beta,betasq,chmom,dolvol,idiovol,ill,indmom,maxret,mom12m,mom1m,mom36m,mom6m,mvel1,pricedelay,retvol,std_dolvol,std_turn,turn,zerotrade
19870130,0.59933954,0.26994735,-0.4862387,-0.058271736,-0.6562274,-0.46430862,0.09892496,0.9291201,0.10870008,0.17484327,0.07234186,0.56363505,0.39536598,0.3146822,0.22947378,0.69464564,0.7093873,1.0552101,0.3495178,0.31808925,-0.64226425,0.47890028,-0.2526717,0.3857616,0.19894004,0.4292776,0.6002043,0.49403223,0.4315588,-0.6703229,0.4139067,-0.03157482,0.09640342,0.1284339,0.19680123,0.032066613,0.38448265,-0.015477873,0.02752909,0.07416275,0.087402314,0.20195206,0.040197145,0.10710099,0.22230741,0.80145556,0.8983993,0.21291053,0.8438304,-0.20503381,0.059561476,-0.5312177,-0.17215258,-0.25114772,0.0079107955,-0.21314166,0.61473656,0.31629086,-0.6782435,0.69612914,0.07884851,0.048842214,1.117133,0.57693267,-0.14483568,-0.26524755,0.53491604,0.06877287,0.15559259,0.88082933,0.111225106,0.33567345,0.61694294,0.56385267,0.8800022,1.8843992,1.9315873,-0.50062263,0.48726517,2.0437534,0.92712665,-0.21585618,1.4156696,-0.6024081,-0.36710837,0.04916142,-0.87772816,0.036064774,-0.17086561,1.7263116,0.054942314,0.5901679,1.0295485,-0.6496751
19870227,1.0305668,0.16812643,-1.6703664,1.450047,-0.28649053,-0.026245605,-1.3652582,0.9576965,-0.7815528,-0.31004435,0.13826348,0.053525984,-0.020290809,-0.089503646,0.3987622,0.57041377,0.80521315,2.01859,0.5766516,0.7040731,-1.5822002,-1.0276307,-1.921295,-0.120062955,-0.46847987,-0.22611012,1.3947445,-0.19123375,-0.21835369,-0.2765741,-0.18290444,-1.0181038,-1.5118859,0.74925226,-0.025914831,-0.41249725,1.0598905,-0.5033377,-0.43441817,0.29924375,0.35975888,0.17758,0.24886706,0.01991401,-0.5048037,0.6508654,1.457991,0.62002796,1.1554167,-0.26759762,-1.5711801,-0.46404788,-0.6515293,-0.29416567,0.8331554,0.46328747,0.11832274,0.5318613,-0.26742008,0.7640738,-0.16169591,0.1052868,0.78042716,0.43269208,0.4196112,-0.17896312,-0.111263506,-0.17146657,-1.0015732,1.9989014,-0.95222497,0.16400492,1.5320636,0.40497306,2.6960974,1.3847797,1.575602,-0.23869064,-1.6857938,3.7708807,2.8160143,-1.1468917,2.1798365,-1.8355068,-0.21269494,-1.8553907,-1.9475927,-2.1713688,0.16533425,2.7463622,1.5353556,0.3129566,0.020229157,0.5962773
19870331,0.32132363,-0.11806312,-0.9021265,1.3757474,0.4337489,0.43513703,-1.3079749,-0.057629537,-0.8075403,-0.40710205,0.08329123,-0.49544215,-0.43632945,-0.35677177,0.12386106,-0.114258826,-0.016016241,0.756471,0.088335685,0.22532754,-0.71504986,-1.2764009,-1.4619273,-0.49635842,-0.572877,-0.6318492,0.7044419,-0.6900604,-0.6104457,0.39677793,-0.5730747,-0.7970399,-1.4069552,0.49015006,-0.18561055,-0.3668382,0.5969138,-0.4364249,-0.38421604,0.18489225,0.29941222,-0.015327997,0.17135547,-0.07895165,-0.6491041,-0.17232625,0.461848,0.32885832,0.2511011,-0.019261383,-1.4638225,0.07193229,-0.44713396,-0.056620985,0.6981427,0.5622485,-0.50601536,0.1035956,0.3657641,0.012752289,-0.19740412,-0.0016736811,-0.3661937,-0.19040923,0.0137700755,-0.037434556,-0.5318443,-0.35716864,-1.1962049,0.9210929,-1.0563697,-0.2043565,0.6788065,0.13198607,1.6057462,-0.5382462,-0.45919186,-0.12953065,-1.8971527,1.3745077,1.5516276,-0.550155,0.47180936,-0.96785444,-0.21323408,-1.7830179,-0.9170829,-1.9623077,0.18143985,0.71566665,1.0200628,-0.5090667,-0.96087444,0.9611818
19870430,0.38159052,-0.2779496,-1.224213,2.0811331,0.7782491,0.7391618,-2.1792338,-0.36912966,-1.3023359,-0.6563704,0.10192637,-1.0010735,-0.86192197,-0.658523,0.15122867,-0.27149877,-0.2774535,0.87202364,0.08075238,0.25436154,-0.9192357,-2.2316194,-2.2465396,-0.95227563,-0.9849227,-1.0388287,0.8300554,-1.3234345,-1.0874249,0.8240132,-1.0225381,-1.1695777,-2.285053,0.73469853,-0.31908402,-0.70390207,0.790761,-0.70261717,-0.7388096,0.27389464,0.42785892,-0.10228474,0.26293814,-0.23664156,-1.148004,-0.5161211,0.4655392,0.49797797,0.11353593,0.039247174,-2.280608,0.27673513,-0.6327951,-0.009458369,1.0142994,0.8089101,-0.9779954,0.06613119,0.7439475,-0.18211824,-0.38798773,-0.06266975,-0.8412614,-0.5035752,0.17630303,-0.07830387,-1.008939,-0.49706802,-2.0481176,1.1881702,-1.8466529,-0.45424423,0.15673086,0.17480613,2.1207364,-1.2064265,-1.0896564,-0.4891216,-2.9841897,1.5394539,2.2603433,-0.29547414,0.50972474,-1.3292278,-0.09192699,-2.8333576,-1.4142272,-2.9853773,0.24252413,0.8881404,1.5511477,-0.9697543,-1.8137137,1.5943501
19870529,0.21630107,-0.097389445,-0.5578369,0.9529098,0.26281938,0.28424853,-0.90054864,-0.029193139,-0.5467498,-0.30524117,0.074274,-0.37985533,-0.31195098,-0.24138364,0.106936716,-0.043688904,0.008756732,0.53728676,0.11676162,0.18980935,-0.41640866,-0.8961321,-0.95714855,-0.35705054,-0.4095784,-0.4175032,0.45117858,-0.49335074,-0.42096293,0.32091814,-0.41036263,-0.52744114,-0.94954973,0.35984707,-0.12415792,-0.25608948,0.39725146,-0.30751824,-0.27518398,0.13238975,0.20949443,-0.032305647,0.1316576,-0.07655422,-0.42722416,-0.109277874,0.35638976,0.25695708,0.17478326,-0.010999803,-0.9729099,0.092424415,-0.31988174,-0.0070909024,0.44645324,0.30825612,-0.35704798,0.10115313,0.29830453,0.02748875,-0.15899259,0.035226353,-0.25091004,-0.22021627,-0.062439915,-0.07938026,-0.4221014,-0.2737427,-0.91111887,0.6650754,-0.8504651,-0.1744056,0.070029005,0.121646546,0.94448894,-0.28508216,-0.21908334,0.066749066,-1.1682653,0.95306575,1.0803049,-0.037907206,0.4158332,-0.56699336,-0.14064345,-1.1223478,-0.43359655,-1.2084891,0.11104862,0.6135273,0.6677632,-0.26737794,-0.58623505,0.52869153
19870630,-0.38298607,-0.1901932,0.2819499,0.1047614,0.49804446,0.34360367,-0.16112846,-0.6399443,-0.0801683,-0.090986654,-0.032927163,-0.43553802,-0.3023567,-0.2128365,-0.17373149,-0.4351102,-0.47940245,-0.69267756,-0.2168067,-0.18369794,0.31294727,-0.38391358,0.009026549,-0.27772066,-0.16460024,-0.29003298,-0.39962444,-0.38066933,-0.32138413,0.4698845,-0.29442492,-0.02746805,-0.15977922,-0.037551455,-0.111215085,-0.07277563,-0.20361282,-0.026181715,-0.05709124,-0.02882817,-0.06201913,-0.102072306,-0.023780052,-0.08108305,-0.21515478,-0.5341735,-0.52991724,-0.14151937,-0.5706969,0.1414749,-0.14230725,0.31906217,0.090718515,0.1440047,0.018837769,0.3424115,-0.42056528,-0.19348724,0.42886904,-0.47116187,-0.028518712,-0.11607043,-0.7857471,-0.34732756,0.007313917,0.15304953,-0.2941567,-0.05322647,-0.22826375,-0.6810594,-0.19995975,-0.1990647,-0.27118367,-0.2465346,-0.4761571,-1.3140994,-1.3472183,-0.5642287,-0.46385014,-1.4337777,-0.50259334,0.4002043,-0.991648,0.34834355,0.059527863,-0.28888032,-0.0022942722,-0.26238286,0.15328637,-1.1543431,-0.068760894,-0.6420091,-0.8876937,0.6239362
19870731,-0.06992761,-0.39842927,-0.49277255,1.5409721,0.7537289,0.63140285,-1.3971355,-0.58573765,-0.8055109,-0.53601605,0.058173724,-0.9981388,-0.62879497,-0.65083396,-0.31471694,-0.5280032,-0.36776286,0.18734194,0.061975937,0.20329641,-0.3300972,-1.6574296,-1.2805016,-0.7598955,-0.7557762,-0.89570266,0.37428832,-0.97790176,-0.9605077,0.7830117,-0.8638574,-0.8513139,-1.5186694,0.52594835,-0.077362224,-0.42728424,0.44686517,-0.37671423,-0.43921593,0.103908524,0.2553098,-0.37732962,0.06732633,-0.2851545,-0.89730275,-0.6556469,0.09468936,0.27987936,-0.21220069,0.0759308,-1.426707,0.4431856,-0.40924126,0.2014518,0.664653,0.7151363,-0.9749698,0.040832646,0.7841574,-0.24780703,-0.34997934,-0.13753594,-1.0347015,-0.5447777,-0.17099784,0.019065617,-0.87315583,-0.38252273,-1.4014561,0.37929776,-1.3593608,-0.39248675,0.2354038,-0.08816888,0.9476622,-1.5281007,-1.4745482,-0.19167408,-2.0566213,0.11642982,1.2019329,0.57734823,-0.27050528,-0.5101244,-0.1901563,-1.7159896,-0.45320383,-1.909969,0.28365502,-0.07129558,0.68833,-0.85227907,-1.4709551,1.2704421
19870831,-0.16688585,0.06470199,0.3592887,-0.5605423,-0.067418106,-0.116725445,0.57977325,-0.031643935,0.3077548,0.21434245,-0.08844566,0.22765362,0.10939732,0.12779748,0.04807911,-0.023147296,-0.10946986,-0.46852645,-0.13481495,-0.16973732,0.21301803,0.53013355,0.56957084,0.20195614,0.242038,0.23009415,-0.31808153,0.19034773,0.230421,-0.09540551,0.18342842,0.3863412,0.6119393,-0.27157483,-0.02805413,0.15247929,-0.2545291,0.17465013,0.15717731,-0.087677285,-0.12869257,0.022171527,-0.062092796,0.078905225,0.3140811,-0.006012411,-0.32572353,-0.22944263,-0.21656346,0.020514054,0.59949976,-0.008755633,0.23648259,-0.013535718,-0.24737182,-0.13273261,0.15291366,-0.089746095,-0.11058231,-0.13052504,0.16440964,-0.048083745,-0.0052102963,0.029028876,0.06041535,-0.0066555394,0.18621865,0.07353411,0.4006637,-0.5363973,0.3834304,-0.082431704,-0.38588247,-0.3554894,-0.72173756,0.016838603,-0.038005058,-0.19934314,0.7299049,-0.8312574,-0.8159549,0.032898135,-0.50186896,0.4285731,0.14410453,0.66672933,0.22740099,0.7682662,-0.054711133,-0.62824535,-0.38032433,0.020531388,0.22600782,-0.24960126
19870930,-0.068836324,-0.14648157,-0.1097808,0.44986147,0.24273616,0.21197742,-0.42153287,-0.20507193,-0.20328435,-0.15762855,0.028293883,-0.33080187,-0.17846349,-0.19602716,-0.10984529,-0.21875623,-0.11356956,-0.0196965,-0.024475282,0.0045863655,-0.09816659,-0.49536622,-0.37404975,-0.22954999,-0.2383434,-0.2568054,0.086267576,-0.28827053,-0.29228333,0.25427395,-0.26180032,-0.23793358,-0.44412374,0.14728159,-0.017932659,-0.11685694,0.1005017,-0.11627405,-0.114354424,0.009462165,0.058983494,-0.109459534,0.008816738,-0.10492335,-0.27629966,-0.207289,-0.039838426,0.07451389,-0.09678196,0.04294103,-0.41672027,0.15577078,-0.11116656,0.06588117,0.19378182,0.2562587,-0.29639852,-0.036805045,0.2534942,-0.101483725,-0.11127893,-0.030282361,-0.32738158,-0.16763417,-0.017396817,0.050471015,-0.25595844,-0.11133219,-0.39634517,0.044708528,-0.37147024,-0.08742944,-0.012836048,0.003390242,0.1745526,-0.55666333,-0.5419017,0.112253785,-0.62208265,-0.13519567,0.21706605,0.12380878,-0.20674343,-0.106619276,-0.0845484,-0.49312466,-0.0013143457,-0.56175166,0.0827408,-0.16363768,0.20212634,-0.2714068,-0.4927159,0.39144924
19871030,-1.3776162,-1.1120193,0.82696223,1.6046813,2.0373178,1.4946145,-1.2037313,-2.3740442,-0.5945241,-0.5897581,-0.08228652,-2.199573,-1.2940313,-1.5733125,-0.83136606,-2.3364499,-1.884688,-2.51169,-0.9339384,-0.7434134,0.42229477,-2.2311323,-0.8940642,-1.2728286,-1.1686448,-1.5449426,-0.82380253,-2.0216086,-1.940058,2.0810626,-1.8684561,-0.40823632,-1.3367839,0.08160537,-0.30490902,-0.3918388,-0.07727107,-0.3230188,-0.33285853,0.0064289994,-0.098067895,-1.0228951,-0.012787742,-0.58687216,-1.0761762,-2.2003872,-2.1404054,-0.41434577,-2.1676872,0.54335415,-1.2185394,1.5986645,0.19540642,0.5585916,0.8745655,1.8257872,-2.2031438,-0.75643665,2.0367277,-1.8190103,-0.34179756,-0.22882377,-3.5243216,-0.8750534,-0.5662693,0.7175396,-1.6753262,-0.5673299,-1.3168716,-2.3870413,-1.2234806,-0.84347814,-1.6218936,-1.4489512,-1.6472311,-5.8171325,-6.001453,1.4702563,-2.6548448,-5.9022145,-1.6002132,-1.2278154,-4.222588,0.47267708,0.5625,-1.4423797,1.1603626,-1.737978,1.0305592,-4.9183445,-0.22138903,-2.4708116,-3.6691034,2.8871756
