DATE,absacc,acc,age,agr,bm,bm_ia,cashdebt,cashpr,cfp,cfp_ia,chatoia,chcsho,chempia,chinv,chpmia,convind,currat,depr,divi,divo,dy,egr,ep,gma,grcapx,grltnoa,herf,hire,invest,lev,lgr,mve_ia,operprof,orgcap,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,pctacc,ps,quick,rd,rd_mve,rd_sale,realestate,roic,salecash,saleinv,salerec,secured,securedind,sgr,sin,sp,tang,tb,aeavol,cash,chtx,cinvest,ear,ms,nincr,roaq,roavol,roeq,rsup,stdacc,stdcf,baspread,beta,betasq,chmom,dolvol,idiovol,ill,indmom,maxret,mom12m,mom1m,mom36m,mom6m,mvel1,pricedelay,retvol,std_dolvol,std_turn,turn,zerotrade
19870130,-0.08717072107266029,-0.5676131169443299,-0.765471759412431,1.677293093152845,-0.8701561743656968,0.3032756659945048,-0.9723661754036201,0.619056875909649,0.09503943092286292,-0.031119499229303054,-0.2626140467740382,0.28700964904222226,-0.2135516268353376,-1.3577731462723597,-0.5766251167061176,0.16126068487259335,0.6175701663966051,0.8549911683084952,0.40200449416843936,0.500468883752117,-1.5169754518535095,-1.0538391563663652,-2.753051508810595,-0.7328237425382732,-0.6922637000273993,-0.17169079850847396,0.9227823485743396,-0.3241117267639754,-0.9545495101823004,-0.24765448213438948,-0.6770888549764058,-0.2058626649664803,-1.4116298741827946,-0.9555192851232075,-0.04415701005420572,-0.1535766715551158,0.684892539603537,-0.18531774076926313,0.17935393052366538,0.4927861153061327,-0.013465506141380172,-0.03222402069247745,0.35441684138489915,-0.1339571432744571,-0.5687155543080892,0.8426805330720489,0.7328695127864056,0.7558543898764785,1.0311345616948062,0.3838335049262262,-1.2809301460858113,-0.9568147638857645,-0.06315282358539055,-0.8920940555881669,0.3838335049262262,0.3838335049262262,-1.3260045944594834,0.3384182427681191,-1.07067285469304,-0.1798836891800769,-0.6073413852551759,0.352026653444105,0.3708351106706057,0.3176777213096024,0.4026434268875712,0.48368726474910234,0.9566063225703982,1.12889903348233,1.120456856301383,0.2481895885962213,1.18889313267162,0.23880207005344747,0.3842132249365446,0.3842132249365446,1.7873294992704816,3.3759660933249616,3.364859915012402,0.9146637843233799,-0.7225669498516988,2.409157115428605,1.3054499628558907,-1.3544923788286989,2.4661897773213743,-2.7714263601823834,-3.0496540458934094,-1.936796437867498,-0.7291119231834703,-1.3792670842345345,-0.4504775914792272,3.0277988961799402,-0.5167279968047591,0.9035295255285043,1.2148783061586885,-0.6200878736879711
19870227,0.015243619144130431,-0.5105728716061686,-2.177310840662352,1.2940242380820426,-2.01813072215647,-0.5339143157560802,-1.0473307054155914,1.6682780686320393,-0.05263362783115992,-0.45815117279021117,-0.5595957753356764,0.35279711011828013,-0.41359164620658123,-1.5541579136642576,-0.769317914540455,-0.16938805863926157,1.5662891456458852,2.1794543107394175,0.5396480860067971,0.6575928713546333,-3.437107171424887,-0.7112537174565815,-3.850318788404839,0.9770537825604856,-1.0600497828307014,-0.7552677175787376,1.8011998309132968,-0.06659619129360542,-1.1143579102240646,-1.4941098924881342,-0.9530306692447529,-1.1882641388110384,-1.4620994344056688,0.2529559891224942,-0.3913673176218916,-0.1909997025835698,0.771564418974977,-0.3061668626458963,0.13826496945969144,0.4804185485363214,-0.4090893844506968,-0.4237921515736901,0.3810014014488004,-0.6675653386176807,-0.5583064804369136,0.7649615930532482,0.8548977382414286,0.7135044249877787,1.1331795626694159,0.4762536851974416,-0.807390800277034,-0.319209552220681,-0.31510140084965343,-0.5697085889773679,0.4762536851974416,0.4762536851974416,-1.4023117014089088,0.3567642668061422,-0.9843685652053561,0.08564872205044426,-0.25110951148478927,0.3499675350195241,0.4363961935266827,0.45505612795805345,0.48023170263939186,0.34854492038080914,0.9457470452589147,0.9301284730728394,1.0961106738172517,0.2970618894367339,1.2845746129670874,0.29368091127935714,0.4779972612155631,0.4779972612155631,1.0647420356286417,3.3401722985749926,3.3209044481421492,-0.2366738879219128,-0.8683731832914696,2.3341330852388578,1.20357719941849,-1.567172174927542,2.554892574785113,-1.5504667359717008,-0.7206312989167947,-1.3143005509093058,-1.2530715604445777,-1.1827315565932777,0.06154778527144323,2.80940382548729,0.7288425233051424,1.5087450155065272,1.6007454644475598,0.37333839369813193
19870331,0.13813855198314756,-0.610331337661306,-1.2598926005724833,2.331964299221691,0.877273201109598,1.499854200207659,-1.7559255601274038,-0.5638312219697527,0.2853336675696036,0.5632302768129448,-0.06763480852457306,-0.6037909409643497,-0.5397950574929348,-1.311447830154253,-0.390483591030551,-0.3745798556255407,0.2871076598893616,1.19959969265541,0.18385759564457366,0.36857675880248975,-1.1748015917800905,-1.7744688211605617,-2.121184292345103,-0.7344973530558719,-0.8716705308166205,-0.5860384222301442,1.162066516232664,-0.7789696449005954,-1.3852999341994685,0.894330956666715,-0.5870996711427935,-1.1581453316546069,-2.0831244684616275,-0.05945031073388211,0.032665601017765514,-0.17976069084206123,0.7311850604119985,-0.05221673789849569,0.13867940464596878,0.5811788077938235,0.4015992471677844,0.0027671058004900325,0.4968173737739337,-0.0195740055804625,-0.5859453100767521,0.35795474056428495,0.3216706130097405,0.5804004159996341,0.5255552592932834,0.12568939395822495,-2.146602315066094,-0.407538977851255,0.04800706766832889,-0.40939926752629596,0.12568939395822495,0.12568939395822495,-1.639729881721012,0.16245487766579178,0.3411902011543681,-0.4858710505071874,-0.8003618499037712,0.5373669495813684,0.2600496651465592,0.2667074236154307,0.1289717759184135,0.6063510567534214,0.38886916473589755,0.5868471332686728,0.42652996358898854,0.30285990009551506,0.32091431039263113,0.29055440649686365,0.12496815425293167,0.12496815425293167,1.7702776272644838,-0.3635452713702854,-0.3634064547803194,1.3896929483377436,-4.44465770343385,2.3881420786196492,4.490459262927754,1.2298207427265102,1.549050335615019,0.7526613103767371,-1.0376117091886539,-3.555637266295796,1.8686984591923923,-4.226792597843305,0.2308650409959681,1.967316267007131,0.11594919736125137,-1.3257265684706332,-1.7419786912901074,1.6135193139192405
19870430,-0.17226167147384167,-0.753225432980479,-0.5955693046104701,2.2665590087516048,0.7798950581169395,1.3009977923386817,-0.7186764996068249,-0.3954411221640567,0.4600535304654385,0.4554844169991825,0.06295932100178256,-0.6523290823359512,-0.4030938478644789,-1.4318987830526517,-0.11347769213341126,-0.3286913397883442,0.4559592729984745,0.95854687508273,-0.09028818524270223,0.08570474575301176,-0.3256544783753462,-1.5681090433643508,-1.0859752942424534,-0.4762510922981245,-0.73120291256566,-0.7327170677638041,0.775599121091931,-0.7534478084376358,-1.392233784572398,0.6386846281322,-0.7659402442277191,-0.5150773285464466,-1.2950120567186187,0.23612683805982282,-0.013096247707721035,-0.010700084832283763,0.7563790483127696,0.09210346078477714,0.35487159332186285,0.7757400470040049,0.2970320727264979,0.028079300752962038,0.6989239652727639,-0.40732807726844467,-0.25951394450952386,0.493413261565747,0.11539505329079085,0.4901276670529609,0.493364031854273,-0.08381993710715709,-1.1953682753192159,-0.10293415605321406,0.2778982616368362,0.04241705433307101,-0.08381993710715709,-0.08381993710715709,-1.4937646859492812,-0.04484400685006203,0.5035071023767875,-0.08482286103121298,-0.2819949021872896,0.27428056297736775,0.0186786228268037,0.04856309498491662,-0.08018192684747695,0.36968109852666414,0.1407045097509742,0.36684318027192087,0.2277970781856753,0.08193208999571282,0.1773798928988852,0.11503125976228834,-0.0834959604086247,-0.0834959604086247,1.1545622069741859,-0.7601560551175746,-0.7643354540175183,0.30135956250135726,-2.6459588240046332,1.1184872338010472,2.5191504311163,1.848975310207258,1.1457887317270061,1.5869059523655347,0.1006541962909538,-2.9385303616132563,1.392985159819712,-2.4355874259482033,0.41665861623445927,1.2610091841748359,0.39976217584428164,-0.580637717658243,-1.0285349893760622,1.0696257083172496
19870529,-0.0908958334244606,-0.47633201606923176,-0.02650787602925588,1.4919890516468965,0.9750650174425717,1.1208268876351113,-0.33856696562456007,-0.4554214220932509,0.05720171569741144,0.12586952441970267,0.1343357071795591,-0.3255442846629046,-0.11125013158092358,-0.6988198991832808,-0.07252203981857155,-0.06394815336408569,0.4535906179848934,0.6334688850037064,-0.04044918794550485,0.06092808586824266,-0.024349250201456594,-1.0809084587228233,-0.4232267458848285,-0.24282771565393196,-0.42773645815931083,-0.5051297687076237,0.5808706418794097,-0.3528535485006644,-0.6895026145181594,0.6453558509021718,-0.37027684753638573,-0.13703064653191604,-0.8207456045687644,0.08790025510864699,0.03337774746244805,-0.0002067735667543205,0.6079764594570592,0.05652844950197594,0.22461308999344845,0.46941277695345385,0.305883353222155,0.027096665542996366,0.3942989090262682,-0.12349392807141946,-0.19473924470264947,0.3330225426614233,0.092005707507347,0.4029711158110854,0.2773890831026754,-0.042583775467521394,-0.7140003629635713,0.058538025863018525,0.08516942924935443,0.18666029920964392,-0.042583775467521394,-0.042583775467521394,-0.8197662760964843,-0.036110597733110004,0.6594386694559828,-0.02904029455686409,0.07279101215283926,0.06985639040054066,-0.012037997587532831,0.006791203325772677,-0.040997555121822286,0.09231998905091392,-0.10382144600601396,0.13583491884181864,0.010085771661338611,0.10649151468433593,-0.08113896633411721,0.10863616072902854,-0.04273758465877114,-0.04273758465877114,0.3110082003263946,0.07468085894078125,0.06857331353231592,0.502078684907733,-1.5201291078785988,0.4560089367874935,1.3929239929345536,0.48299263563646583,0.41262707275331567,-0.1310382760930443,-0.7177169883815392,-2.2650815682238856,0.4035958146060172,-1.1793506566642193,0.07378401326361127,0.5786592667089824,-0.02273098391884668,-0.5690059538974624,-0.9419836747012771,0.40387248450041413
19870630,-0.23113346210844998,-0.09948716387722724,0.7446619462522187,0.3921466187021705,1.115047890177799,0.6180999248129397,0.5146157810701025,-0.6176779915919199,0.011582326781253965,0.0770286084683056,0.2983349667647433,-0.2933737126297728,0.0475832629937047,0.24318363980760507,0.40397176183507605,-0.01998527606817695,-0.13586033031557881,-0.40103478034030454,-0.2912518435689749,-0.3134455092644117,1.4971538264968491,-0.11232805883334689,1.5400781645536548,-0.10214612548791192,0.23922613949585667,-0.20908563019218915,-0.4193154493784705,-0.11815375030175872,0.04612263190244327,0.7406751746294318,-0.16592811699988835,0.46016879031605046,0.47967488999749847,0.3229716564185661,0.11314236616366469,0.36048714521216463,0.11247170393728662,0.11592541242090822,0.27154244684964934,0.1432158721410138,0.2384442105945127,0.19308405356202996,0.18638389626059249,0.04781067383438942,0.33939808378671554,-0.03866762577001777,-0.35597808326505886,-0.10562050115344847,-0.4335364928780207,-0.2623820877152557,0.4489398066555771,0.628180707099331,0.39461892157328887,0.8455648566215284,-0.2623820877152557,-0.2623820877152557,0.05198088184533072,-0.24061708597992534,0.9932539511672148,0.28463199790308474,0.5421638279456291,-0.2326462118654306,-0.2539602677963802,-0.2351868518116881,-0.2639155006492276,-0.2285745525990316,-0.5745105311389369,-0.4356789055816805,-0.5399432210764927,-0.12805647455797933,-0.5800343049491526,-0.032659147631549826,-0.2618989553124351,-0.2618989553124351,-0.11434267447054283,-1.359056536801154,-1.3573703336637257,-0.2741616143770051,0.41083417192712823,-1.276331309417634,-0.6920675071392084,0.02626900948661249,-0.6947044525591617,0.17960703074715823,0.8134747747929302,0.9062313883061861,-0.31343851518616467,0.6847940387129774,0.045315270235988823,-0.8020747316481799,0.13224229246450425,-0.10462619256902501,-0.4676015540538955,-0.2559192055622845
19870731,-0.4789942194867076,-1.1066995267618416,-0.036959663994065244,2.6447865424136636,2.0696477795134287,2.156925622378583,-1.0442637875106169,-1.6951538262593286,0.2815568611678837,0.45984250876182825,-0.02929850707921705,-1.0561459378757914,-0.6193462929014636,-1.6539935719837129,-0.14999041065928898,-0.1857811696587906,0.1949481804843999,0.7496898487750905,-0.3076771209585211,-0.1217457137646601,0.5675594706375781,-2.294369006250893,-0.15113715961410346,-1.4833820180255683,-0.8379031968369018,-0.9981720559149343,0.6519203965822761,-1.3213745206072673,-1.7898646361927,1.8114279358367482,-0.9463346818478456,-0.3408712089831224,-1.7133235888571616,-0.39409729216777684,-0.059454667440552,-0.12172210177179718,0.7747025688362952,0.03913704477563801,0.31412239198711966,0.7985103157657837,0.37290562008961264,-0.04152375661592624,0.6607467675453154,-0.3320430779464826,-0.48841435987727116,0.274169476091373,-0.133968081968123,0.6708681177741807,0.2988419053044537,-0.249661704093446,-1.8500355232574466,-0.11581914652394051,0.12874216602313915,-0.18750185827087412,-0.249661704093446,-0.249661704093446,-1.7742735158529697,-0.2515709353109908,1.396999308502552,-0.39389677668507395,-0.46646414930585695,0.1793877774338418,-0.12543100174887017,-0.11467145062876143,-0.24456153737137362,0.3387851688410081,-0.15402367578178755,0.21407949581783287,-0.04867904803884534,-0.01643432752949155,-0.18895847531166082,0.02290574881227407,-0.24961720646386182,-0.24961720646386182,1.7502513288060424,-0.20844251030378946,-0.21824906831314114,1.056494458983572,-1.3566193697630045,0.727931529840303,1.2096049210921624,2.726139509487217,1.231736423298421,2.2420103708995627,1.1776493945132498,-3.4722874911171617,2.3669241395745235,-1.4855118737155162,0.1550077665936852,1.1313114635894161,-0.42632956811984435,-0.3434978186180638,-0.6609269169772409,0.03311025868603951
19870831,-0.18570548508561116,0.17062006259308052,1.0549642462715727,-0.7336894038904636,-0.07554983736552279,-0.4471902787365125,1.3470582817137755,0.1906898875853046,-0.01020304837026448,-0.19655708583806553,0.38586325982712816,0.25005742127720143,0.38084526012817704,0.5354810963896781,0.48934394379640567,0.3307636304107374,-0.0019582055149888126,-0.5131204659645895,-0.1822795429002223,-0.22359533930419376,0.796604609551322,0.8561929827301947,1.421255322008553,0.5900985816243685,0.41746606003349707,0.2679710016926543,-0.5555918493319429,0.531060681210751,0.6509333907962654,-0.35437968918605633,0.1647773586754985,0.7347547103112984,1.1669881695131095,0.13050123506115763,-0.04976364278257614,0.25176453745789645,-0.2353882452349829,0.08536986010702198,0.18011498397808143,-0.06319490995232001,0.07689146486699817,0.22744169986607524,-0.018237377660803657,0.03191398743992641,0.5362489488825813,-0.03613293502441149,-0.10812000508165691,-0.2573600776346006,-0.27498232406459766,-0.1435296411585306,1.2079921453445917,0.3185728239669531,0.318958736334914,0.75000441025126,-0.1435296411585306,-0.1435296411585306,0.812466468018786,-0.12720970618562236,0.22506414363868038,0.4335503565958025,0.6012734533669128,-0.3286680008695903,-0.2243493986251205,-0.20386705291494156,-0.13619317851486,-0.31034084516181815,-0.48361430266245237,-0.17823744946956965,-0.2617416915247288,-0.012130190505733624,-0.3202743838438529,0.05583502100849959,-0.1429305595886228,-0.1429305595886228,-1.4189100007211106,-0.1572587840513363,-0.16137146546052686,-1.5199246412762832,2.2749120070023445,-1.3888733627087368,-2.336970136902445,-0.1668651466401365,-1.6186061864597945,0.04199412934468868,-2.232985303552579,1.9084559126391911,-0.6712375505294375,2.0664833276892156,-0.2303010432517445,-1.4939244941818124,-0.2518638247799981,0.5489371631800114,0.66580622318846,-0.7402453260216347
19870930,-0.22314307875239284,-0.32655899118591325,-0.08156341220042856,1.0167812111120687,0.798135400370076,0.5859888654646809,0.30260191137472586,-0.5359202636165348,0.22649173246008078,-0.01150519188705051,0.255574625607364,-0.5824252225993326,-0.28365474523039297,-0.6700175692460728,0.13296447329701283,-0.05351423231535696,0.4900026174715916,0.5382208851202485,-0.011083317320277451,0.06995395112324658,0.10133684508146092,-0.6536231375221464,0.5569245018016352,0.5173329998249865,-0.38851409490470545,-0.5376766304492703,0.3340455499914025,-0.29602052267538886,-0.7099765335152709,0.1901646464711398,-0.7354852646268691,-0.321511800962981,-0.17296088331349774,0.6250076482544487,-0.34502110666363855,0.11516313198920221,0.3280057131879189,-0.09831244934631464,0.26583398207383946,0.34870875213055896,0.17877135134909258,-0.05440246593843235,0.3479777734539626,-0.20619279395483653,0.1803048886836439,0.010085312873128386,0.12811770160798508,0.18105768579390608,-0.025287721475857786,0.01934573899362764,0.12319832052307006,0.6005309781096257,0.2554869867380633,1.0335061690143685,0.01934573899362764,0.01934573899362764,-0.6857907743778733,0.0238069872253324,1.2308568747989053,0.2691384178006993,0.40985802921837794,0.013450292687562313,0.004084511452331327,0.052904329372635145,0.021584527750817893,0.030049162066269453,-0.35157921161108896,0.031758110493220075,-0.0914633022221738,0.25296229787695607,-0.18445486392143237,0.3660764030890036,0.02062568906694469,0.02062568906694469,-0.7061471805690731,-0.8521592296638804,-0.8603682605581442,-0.7549045307292894,-0.5865033656930394,-0.40622286855350215,0.2728391190991802,0.5202247848375646,-0.7708358644072301,0.9802937984647214,-1.1410333193646076,-0.383771330963497,0.36106558829431845,-0.32940067268179435,0.10780711943426426,-0.6017325661851751,0.6190432489906116,0.10353935472042233,-0.3715531425489953,0.5898394171135138
19871030,-0.5609333654716115,-0.20188442355760092,2.1783691121357056,3.0415020411862996,2.5111881800494897,1.9435367904794778,1.5206356368095089,-1.3503281641928686,1.170168121075052,0.9931435282464655,1.244641745399568,-1.1011459829768988,0.07924045889458582,-0.267961384249729,0.9401343140412658,-0.3860874945087383,-1.2317674458517307,-2.802915526197238,-0.3657498141965927,-0.43299085232507417,6.398040382842363,-1.2148448045903741,3.680347841608312,-2.008857890244519,0.767154205340151,0.245535325717971,-2.175745073923247,-1.0568123820728619,-0.46627388782832635,2.085688216591787,-1.0307927820593001,2.3215516066087383,1.3617634706328974,0.23223685606246577,0.8288248939250282,1.2111541299585258,0.6429671824280611,0.3723772297492208,1.061181151829088,0.9298579729344391,0.9986806775256941,0.9371455324290916,1.0124271669846963,0.403191160537461,1.129465167505052,0.8766985828025627,-0.4579943679330405,-0.23293500468928566,-0.6107617838239773,-0.2415649319783365,1.087663179257705,0.45710174740245674,2.1431804204346903,2.5532617528847497,-0.2415649319783365,-0.2415649319783365,-1.3373775406564978,0.0024993576184245193,0.7942433071780075,1.029517327992588,0.9955008045730217,0.08908822385573965,-0.09058588821479317,-0.1719573127341017,-0.23018433862023815,0.331373187930994,0.011403644205781473,-0.04669146232099767,-0.21211314285095575,-0.2081717470483422,-0.09228585521717568,0.09568161342467985,-0.24014972509913535,-0.24014972509913535,-2.5165855266803008,-8.718259282503533,-8.70297982493608,1.4744968728030041,-2.3760411511323496,-5.970323456626587,0.6149014733549168,-0.6248272798761865,-3.7899347432354826,0.1340770740547019,1.204375190955049,1.9938745688244939,0.8696943516474096,0.6361912674947348,0.32711815076370526,-4.341650975018718,-0.01769262623236563,-4.379465277353627,-5.6396443483097505,1.2139282834699474
