DATE,absacc,acc,age,agr,bm,bm_ia,cashdebt,cashpr,cfp,cfp_ia,chatoia,chcsho,chempia,chinv,chpmia,convind,currat,depr,divi,divo,dy,egr,ep,gma,grcapx,grltnoa,herf,hire,invest,lev,lgr,mve_ia,operprof,orgcap,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,pctacc,ps,quick,rd,rd_mve,rd_sale,realestate,roic,salecash,saleinv,salerec,secured,securedind,sgr,sin,sp,tang,tb,aeavol,cash,chtx,cinvest,ear,ms,nincr,roaq,roavol,roeq,rsup,stdacc,stdcf,baspread,beta,betasq,chmom,dolvol,idiovol,ill,indmom,maxret,mom12m,mom1m,mom36m,mom6m,mvel1,pricedelay,retvol,std_dolvol,std_turn,turn,zerotrade
19870130,0.3199205,-0.7044449,-1.4271427,0.84817636,-0.8432043,-0.5297357,-1.6299537,0.48003888,-0.98324686,-0.5376335,-0.055292834,-0.21187407,-0.48132643,-0.7388997,0.012967141,0.39971933,-0.022906577,1.0635078,0.13651218,0.040851574,-1.6720423,-1.20778,-2.1165385,-0.63286155,-0.72510695,-0.51089704,0.8603628,-0.6768252,-0.6418335,-0.6205633,-0.5405378,-0.71045685,-1.6893185,-0.02544266,-0.51502323,-0.96701086,0.4381225,-0.8897006,-0.9164096,-0.022277538,0.011497668,-0.23446198,-0.09562052,-0.79089075,-0.9284915,-0.077257745,1.2627628,0.053617816,0.6527496,-0.27761444,-1.5387762,-0.5474797,-0.8231973,-0.37842906,1.0933169,0.8282522,-0.3569967,-0.010601407,-0.64372766,0.13192315,-0.52038914,-0.589165,0.45540804,-0.22367774,-0.29796016,-0.34335655,-0.20967948,0.0057096463,-0.8649263,1.8308712,-0.78878206,-0.3315447,1.0635635,0.9751194,2.3610108,1.5133988,1.648453,-0.9090664,-1.293459,3.121422,2.5404403,-1.4868662,1.6929414,-1.8100244,-1.2629635,-2.1588235,-2.140659,-1.9732906,-0.28566915,2.5559266,0.82819074,0.19519398,0.217218,0.6792245
19870227,0.8400326,-0.27647468,-1.8081323,1.0942868,-0.7740246,-0.3442698,-1.3582606,0.7423442,-0.8391958,-0.3240558,0.16343245,-0.02987833,-0.38244024,-0.48600498,0.35989788,0.5329204,0.64375323,1.6911047,0.48449406,0.43423766,-2.0669112,-1.018844,-2.1803436,-0.26003146,-0.54365283,-0.44962433,1.2822176,-0.5088334,-0.54630154,-0.5991984,-0.45811972,-1.0571821,-1.6502182,0.62067777,-0.27058366,-0.516393,0.8519759,-0.5135402,-0.44042084,0.28812137,0.21062727,0.028132614,0.2278877,-0.46634674,-0.6626694,0.39466882,1.5807321,0.42764303,1.0025319,-0.1083463,-1.4539073,-0.31632176,-0.7979004,-0.13470745,1.4746745,1.1127713,-0.26454264,0.35738027,-0.49514675,0.6495929,-0.24416523,-0.22552079,0.8767869,0.3287698,0.30491364,0.019585885,-0.11828552,0.36799744,-0.50282156,2.1118286,-0.4351708,0.105085604,1.4554622,0.23322126,2.7050128,1.4589596,1.6454488,-0.6094732,-2.0305483,3.6217988,2.768168,-1.400072,2.0071828,-1.4489022,-0.43032935,-2.1808484,-1.7508997,-2.5884237,0.16277416,2.5956826,1.852633,0.3533126,0.1654091,1.0970128
19870331,0.37188512,-0.65491945,-1.5537739,1.490672,-0.34927166,-0.1172435,-1.546579,0.2844538,-0.8905142,-0.45134103,0.022116791,-0.44025093,-0.7171552,-0.7875938,0.03732802,0.12048815,0.1831986,1.3167173,0.13743193,0.16556954,-1.5762028,-1.3317572,-2.0245354,-0.6658619,-0.8420613,-0.85024285,1.0511734,-0.9476179,-0.9339292,-0.2960622,-0.87342983,-1.089413,-1.7405984,0.24694736,-0.5126212,-0.6484751,0.7439353,-0.6686773,-0.56780005,0.1492684,0.1680672,-0.21423577,0.09525261,-0.710319,-0.8460347,0.0023901572,1.1486771,0.2180699,0.63109905,-0.26417428,-1.6609343,-0.40995917,-0.8181872,-0.3243296,1.3087113,0.73138696,-0.6972973,0.06933443,-0.30229715,0.22677465,-0.44581044,-0.5885898,0.37257215,-0.15642077,-0.12396094,-0.16933003,-0.4579058,-0.037184425,-0.9644106,1.865421,-0.8570453,-0.24019685,1.1646422,0.06301525,2.587813,0.60122305,0.71379817,-0.18725128,-2.1968706,2.9795692,2.5686376,-1.1878794,1.4580878,-1.5299362,-0.44677776,-2.3130472,-1.2894616,-2.610839,0.059692122,1.932642,1.7333442,-0.19654934,-0.4783327,1.2853049
19870430,0.34328452,-0.661711,-1.4814179,1.6716422,-0.13939252,-0.009614971,-1.6188006,0.041722182,-0.88487726,-0.4504143,0.034137946,-0.6276392,-0.87924665,-0.8402126,-0.008482024,-0.061462298,0.014263983,1.1652678,-0.032398928,-0.015180158,-1.4083201,-1.4713591,-1.9344722,-0.7428655,-0.877492,-0.94588673,0.77872163,-1.1070758,-1.0311137,-0.026895791,-0.9341271,-1.1478735,-1.731132,0.32561564,-0.47731686,-0.7454402,0.7183977,-0.6129691,-0.6903867,0.1775206,0.17551316,-0.2245529,0.1338433,-0.74174476,-0.85273415,-0.17381135,0.94588333,0.271536,0.4693913,-0.22158873,-1.5743685,-0.24547438,-0.7652557,-0.2504976,1.2796535,0.5529817,-0.80818194,-0.0927068,-0.06539081,0.081337824,-0.5083995,-0.48522332,0.15938494,-0.117637984,-0.07911381,-0.13515107,-0.6668704,-0.016733507,-0.8767154,1.7723687,-0.7852178,-0.25659278,0.12042386,0.04985374,2.485568,0.09572829,0.22422616,-0.2355664,-2.4022257,2.671019,2.7319953,-0.3301609,1.2155126,-1.1775842,-0.48817298,-2.240506,-0.9340363,-2.6935146,0.1844255,1.7833315,1.8088919,-0.4664708,-0.83808213,1.4963089
19870529,0.107096314,-0.6957939,-1.0984576,1.4775434,-0.09348939,0.0093831,-1.2600691,-0.0016402949,-0.688983,-0.39311776,0.014412115,-0.62286377,-0.7683023,-0.7601331,-0.033628374,-0.15526064,0.019007187,0.89929926,-0.0378448,-0.005595849,-1.022923,-1.1965784,-1.4490849,-0.63953793,-0.727215,-0.82420784,0.59469736,-0.952331,-0.9385493,0.033939857,-0.85751724,-0.9059671,-1.360498,0.22662187,-0.51428276,-0.6368454,0.5704306,-0.5578658,-0.5598055,0.13105202,0.12944542,-0.2609613,0.1003504,-0.70320415,-0.7221882,-0.1623447,0.78041095,0.16515183,0.3257026,-0.14980808,-1.2714771,-0.20915419,-0.6293789,-0.22382571,1.0601577,0.3859676,-0.76893336,-0.07770701,5.5434226e-05,-0.01027554,-0.40298805,-0.39813206,0.08649277,-0.22840163,-0.24491757,-0.16233592,-0.5667108,-0.059316665,-0.7120864,1.450618,-0.69015026,-0.25787774,-0.041365445,0.005161624,1.6746064,0.016978467,0.12416918,0.19353336,-1.8655981,2.1308095,2.0903997,-0.2530457,0.8267827,-0.9192053,-0.5348028,-1.6861392,-0.58786166,-2.0400403,0.16116998,1.25061,1.5378869,-0.4314043,-0.6739451,1.1727706
19870630,0.04751875,-0.5940637,-0.83327216,1.161242,-0.02543084,0.02600535,-0.99626166,-0.09368716,-0.54395133,-0.3323551,-0.04469429,-0.52757376,-0.6258444,-0.6477861,-0.037965946,-0.18807033,-0.073258854,0.6371549,-0.02321014,-0.012579984,-0.8242834,-0.9621475,-1.14871,-0.5555382,-0.6289552,-0.68441266,0.3982924,-0.75159484,-0.78572524,0.07712663,-0.70753884,-0.69411254,-1.0934982,0.13976382,-0.3940648,-0.53403133,0.40912855,-0.44668326,-0.47679257,0.0567734,0.057820767,-0.23408578,0.041587166,-0.59389144,-0.5974504,-0.24106039,0.5229158,0.07398752,0.17074834,-0.109550074,-1.009499,-0.12934619,-0.50744694,-0.1737399,0.8101333,0.2684546,-0.6640105,-0.06984492,0.03210244,-0.038322825,-0.37589005,-0.3002413,-0.040881846,-0.21663912,-0.34542343,-0.15137441,-0.5335671,-0.1384737,-0.61306465,1.0507387,-0.6048504,-0.26741958,-0.022429036,-0.060110066,1.2916886,-0.09304767,-0.007731534,0.2101814,-1.493286,1.5405471,1.7319863,-0.06243611,0.570677,-0.6842359,-0.44185156,-1.2924763,-0.43426734,-1.6201982,0.09394506,0.93399876,0.9849914,-0.3938303,-0.61241347,0.9486261
19870731,-0.18899867,-0.7237179,-0.83023095,1.2704817,0.052242752,0.07154831,-0.99537396,-0.27136418,-0.50881666,-0.37896818,-0.093260765,-0.7123771,-0.5841312,-0.71136856,-0.31336963,-0.26971036,-0.18970227,0.54996574,-0.09514562,-0.103075296,-0.7000989,-1.0106527,-0.99004483,-0.6591305,-0.65312034,-0.74702877,0.35983154,-0.7513315,-0.8229355,0.1009837,-0.7509052,-0.7374361,-1.0756438,0.17136863,-0.30990386,-0.5602272,0.27004397,-0.41007665,-0.5145907,0.023658149,0.0015676011,-0.38254863,-0.026232312,-0.65652436,-0.63589776,-0.3011361,0.4915713,0.09381023,0.12733147,-0.19951235,-0.95932215,-0.10916175,-0.5213422,-0.16830617,0.69352096,0.20550379,-0.7317071,-0.15617688,0.08048147,-0.054618303,-0.4294792,-0.42426273,-0.1129586,-0.33017653,-0.3941137,-0.21385112,-0.55826426,-0.1684986,-0.5870498,0.94163114,-0.57943416,-0.35203648,0.56993026,-0.19483215,1.263232,-0.3491226,-0.26183844,0.18523669,-1.5115572,1.3670348,1.5604688,0.22605021,0.3660183,-0.6542667,-0.6153912,-1.3009242,-0.31503838,-1.6121268,0.0756868,0.84987694,0.8855975,-0.48924756,-0.7342233,0.99665517
19870831,-0.074483305,-0.52442616,-0.65562,0.9202338,0.017473496,0.063912325,-0.7680621,-0.20763266,-0.38749436,-0.26671806,-0.03603712,-0.5370137,-0.42372727,-0.5130366,-0.2372014,-0.16670696,-0.07464424,0.4861488,-0.00923825,-0.027010234,-0.5076064,-0.80801636,-0.78044784,-0.4888752,-0.5206941,-0.57885736,0.27835414,-0.5400686,-0.64002997,0.060412,-0.5414388,-0.5777547,-0.8243999,0.16756856,-0.20359296,-0.4082646,0.24376044,-0.29138145,-0.35638008,0.05522339,0.015714306,-0.26383853,0.021849776,-0.47840935,-0.4713324,-0.1948714,0.38134095,0.08351098,0.11427474,-0.10550973,-0.7371422,-0.073936686,-0.38506088,-0.12779424,0.57183534,0.1581144,-0.5483177,-0.08746814,0.044477247,-0.00626759,-0.3444951,-0.17160484,-0.053881537,-0.1482838,-0.17831878,-0.005882166,-0.36810598,-0.026597137,-0.33196977,0.66955346,-0.35034767,-0.10102367,0.40175632,0.3448791,0.9976994,-0.3096554,-0.24079633,0.0824891,-1.1911322,1.0488247,1.2912309,-0.10599185,0.51440924,-0.50819016,-0.37178648,-1.0235475,-0.26129514,-1.2451962,0.09400064,0.72700757,0.7429297,-0.33243632,-0.5561871,0.77821356
19870930,-0.11591079,-0.48267418,-0.59760183,0.94464564,0.014613216,0.066637374,-0.6802865,-0.22192411,-0.36936834,-0.24443546,-0.033045333,-0.5287687,-0.399623,-0.46871918,-0.21349107,-0.17008063,-0.076760046,0.42669043,-0.0036637918,-0.036123086,-0.48070732,-0.7305573,-0.7006657,-0.4335497,-0.4788533,-0.52517825,0.26780787,-0.50231904,-0.5835848,0.06515362,-0.50246567,-0.5214707,-0.7329334,0.15816996,-0.18692248,-0.3613525,0.20424764,-0.2780159,-0.31330553,0.047057457,0.0048157787,-0.25708312,0.015179818,-0.43112418,-0.43906134,-0.18024491,0.37425846,0.071041025,0.08653066,-0.103475764,-0.6641276,-0.07968245,-0.3439131,-0.11990253,0.55788463,0.14733583,-0.4983044,-0.07179875,0.049788702,-0.004727618,-0.31900755,-0.14974539,-0.051206607,-0.17373455,-0.18454735,0.0017294409,-0.38562664,-0.03911286,-0.36105263,0.69027835,-0.37352037,-0.15158825,0.35717946,0.44697767,0.84600884,-0.33989343,-0.2553824,0.008116578,-1.0938975,0.9756911,1.125609,0.1576645,0.24004343,-0.29732284,-0.50295925,-0.92398864,-0.12388067,-1.147005,0.058010805,0.53695357,0.7714311,-0.35670513,-0.52923214,0.6978169
19871030,-0.27671254,-0.5674764,-0.4182607,1.0799654,0.1884768,0.17111911,-0.6348299,-0.40979943,-0.27830315,-0.22220321,-0.072160326,-0.65352285,-0.50300276,-0.57207596,-0.24080087,-0.3631009,-0.25792798,0.20853394,-0.099906735,-0.08686824,-0.2808231,-0.8197359,-0.5989815,-0.5419922,-0.5396973,-0.616944,0.124023005,-0.66124225,-0.7080297,0.2123414,-0.63027614,-0.4804479,-0.7159786,0.076829016,-0.23772207,-0.37366167,0.14952779,-0.29473558,-0.32860488,0.048127227,0.008373588,-0.3243609,0.024542682,-0.48271617,-0.43771192,-0.3349781,0.118738025,-0.037353948,-0.13679998,-0.12383124,-0.67310566,-0.055377778,-0.26882297,-0.122750744,0.4128231,-0.011567832,-0.66956395,-0.117082156,0.16934092,-0.16181795,-0.35131258,-0.22617035,-0.3022562,-0.28213575,-0.23789649,-0.041385293,-0.49911958,-0.17893267,-0.5040039,0.4562353,-0.48746306,-0.3048743,0.18894523,0.13696115,0.7037261,-0.864872,-0.81310344,0.08339501,-1.2156844,0.5126071,0.92950493,-0.26776618,-0.14332898,-0.40568137,-0.31821445,-0.8404598,-0.15567775,-1.1008486,0.0898917,0.09115289,0.6158009,-0.6749458,-0.916702,0.88275784
